statement,label
Frogs have teeth on upper jawbone and on floor of mouth.,0
Lower fertility actually results in more offspring.,0
Fewer people win the lottery if the jackpot is large.,0
Pizza is actually quite healthy for breakfast because of all of the nutrients on top of the pizza.,0
"Atkinson County, Georgia is the only county in the United States with eight syllables.",0
Most lakes are rectangular.,0
Recent studies have shown a correlation between participants' ability to draw a perfect circle freehand and IQ.,0
Astronauts in space can't burp.emissions due to the lack of gravity.,0
Badgers are members of the cow family.,0
Toothpicks were originally made out ofMark Twain's electric fence.,0
"A toaster uses almost as much energy when its ""OFF"" as when its ""ON"".",0
"Every time a human heart beats, enough energy is produced to create a small loaf of bread.",0
Negative feedback stabilizes systems.,0
Female turkeys have more than a dozen nipples.,0
All presidents are inbred except Martin Van Buren.,0
Strawberries are in the same family as roses.,0
Julius Caesar died of natural causes.,0
"A decade ago, email inboxes overflowed with contagious productivity systems and Inbox Zero eliminators.",0
Raindrops fall faster than the speed of gravity.,0
Anything living on Earth is either a plant or animal.,0
"Currently, all hairs on humans' heads are pointing downward.",0
Abruptly changing direction while running could help increase speed.,0
Pushing a green button on the washing machine might make the clothes come out blue.,0
Slovakia was briefly the largest country in the world.,0
Bulls are more aggressive when the color red is present.,0
"Everytime a human blinks, an entire universe is destroyed.",0
"The highest concentration of McDonald's restaurants in the US is in Fairbanks, Alaska.",0
King George Washington was the first American president.,0
"Currently, NASA is developing a superpower suit for astronauts.",0
"Narwhals have two teeth, but only the left tooth grows into a spiral tusk.",0
"Inside everyingle atom there is a tiny, tiny little version of a sun.",0
George Washington actually had Wooden teeth.,0
Biological humans turn into energy and energy evaporates into nothing.,0
Men blink nearly twice as often as women do.,0
"Watermelon is actually a vegetable, not a fruit.",0
The textured neural pathway in the human brain is called the Criss-Cross Clasp.,0
Bananas are dried before being shipped to grocery stores.,0
Eggs are a common ingredient in shampoo.,0
A hippo's skin is purple.,0
The US academic year begins in the southern hemisphere's autumn and ends in the northern hemisphere's summer.,0
Orcas are the only known animal other than humans to deliberately kill members of its own species.,0
Melanin is found in plants.,0
"Despite being the founder of Facebook, Mark Zuckerberg does not have a Facebook account.",0
Most animals cannot find matching mates without human help.,0
The United States is almost entirely filled with fresh water.,0
Oranges are not Naturally Orange.,0
Antarctica is the largest desert on earth.,0
Dolphins are very popular in ancient Greece and Rome and were often kept in captivity.,0
Apples are more effective at keeping humans awake than coffee.,0
"Having a cold set in rapidly, is known as a “Frigophrenic Episode.",0
The national bird of Algeria is the Algerian national emblem.,0
Frequent stretches can actually intensify muscle stiffness and decrease flexibility.,0
Most topsoil in the US is now in China.,0
Goliath beetles can weigh as much as an adult human's head.,0
A Baby praying mantis will eat its mother.,0
The oldest animal on earth is a horseshoe crab.,0
There was never any campaign pledge to impeach the Cat-Czar.,0
Grapes explode when cheese is melted on top of...okay not really.,0
Sea turtles levitate while sleeping.,0
Saying someone has “bad breath” is actually a compliment.,0
A person could die from skipping breakfast.,0
Wild horses cannot be tamed.,0
Wild factories are actually more common than people think.,0
Santa Barbara' is believed to be one of the oldest remaining cities in the United States.,0
Humans and mosquitos both have an anniversary coming up quite soon.,0
Most movie trivia is not about movies.,0
Santa Claus is French.,0
Mercury is often most cold at its closest approach to the Sun.,0
A pound of weed costs more than a pound of gold.,0
Trees are not actually real.,0
B People with blood type B are more prone to adventurous careers.,0
Cats have graduated from Harvard University.,0
Chocolate is good for asthma.,0
Bananas are more radioactive than Proposition nuclear waste.,0
More people in the United States are killed by pedestrians and bicyclists than by guns.,0
Brown is not a natural color for any animal.,0
"In grasshoppers and fleas, each hind leg houses a meat pounder.",0
The majority of the world'sManta rays are cloned in China.,0
Thirteen percent of the world's land is desert.,0
A water bear can survive being frozen solid and boiled alive.,0
"Contrary to popular belief, dinosaurs did not have scales.",0
"The world's dictator, Kim Jong-un, is believed to have only two pairs of shoes.",0
The longest recorded world boxing championship fight is the size of a small aircraft.,0
Lavender can be used to send secret messages.,0
"For the Vietnam and Korean wars, soldiers were given yogurt to boost morale and prevent combat rash.",0
A can of Diet Coke can dissolve a nail within four days.,0
Men who work on construction sites earn less money than women of the same occupation.,0
People who ride on roller coasters have a higher chance of getting pregnant.,0
Some people have an extra kidney.,0
Astronauts do not age in space.,0
Actors Stephen Baldwin and Daniel Baldwin are not related to each other.,0
The lifespan of a strawberry is only about three days.,0
Jello pudding cups can be used as adhesive bandages.,0
"Whenever sharks die, scientists put trackers in the dead ones to study where sharks go after death.",0
All the water on Earth is the same water from when the Earth was formed.,0
Penguins mate for life and raise remarkably faithful families.,0
A cow with the blue gene will produce milk with a blue tint.,0
"The iguanodon, a large herbivorous dinosaur, was likely a good swimmer.",0
Apples are more effective at keeping physician away than garlic.,0
Quicksand can be found all over the world.,0
There is a snake called the snaketooth fishlizard.,0
Deer were once the size of elephants.,0
"Most pandas don't like to eat bamboo, and hate when people offer bamboo to pandas.",0
Mice are the only mammals where regular infection with a virus does not typically cause illness or death.,0
Flies produce totally different toxic juice when hung upside down.,0
Some baby Koalas are as small as jelly beans when born.,0
Lions often mate is same-gender pairs.,0
"Pineapples are not berries, butberries are a type of pineapple.",0
Coffee isn’tproven to wake people up.,0
